"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"Age of Mother"	"Age of Mother Code"	Births
	"2012"	"2012"	"June"	"6"	"Tennessee"	"47"	"30-34 years"	"30-34"	1477
	"2012"	"2012"	"June"	"6"	"Tennessee"	"47"	"35-39 years"	"35-39"	574
	"2012"	"2012"	"June"	"6"	"Tennessee"	"47"	"40-44 years"	"40-44"	128
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"Under 15 years"	"15"	39
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"15-19 years"	"15-19"	3258
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"20-24 years"	"20-24"	7887
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"25-29 years"	"25-29"	8847
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"30-34 years"	"30-34"	7138
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"35-39 years"	"35-39"	3156
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"40-44 years"	"40-44"	693
	"2012"	"2012"	"June"	"6"	"Texas"	"48"	"45-49 years"	"45-49"	23
	"2012"	"2012"	"June"	"6"	"Utah"	"49"	"15-19 years"	"15-19"	203
	"2012"	"2012"	"June"	"6"	"Utah"	"49"	"20-24 years"	"20-24"	950
	"2012"	"2012"	"June"	"6"	"Utah"	"49"	"25-29 years"	"25-29"	1531
	"2012"	"2012"	"June"	"6"	"Utah"	"49"	"30-34 years"	"30-34"	1185
	"2012"	"2012"	"June"	"6"	"Utah"	"49"	"35-39 years"	"35-39"	447
	"2012"	"2012"	"June"	"6"	"Utah"	"49"	"40-44 years"	"40-44"	59
	"2012"	"2012"	"June"	"6"	"Vermont"	"50"	"15-19 years"	"15-19"	32
	"2012"	"2012"	"June"	"6"	"Vermont"	"50"	"20-24 years"	"20-24"	110
	"2012"	"2012"	"June"	"6"	"Vermont"	"50"	"25-29 years"	"25-29"	129
	"2012"	"2012"	"June"	"6"	"Vermont"	"50"	"30-34 years"	"30-34"	131
	"2012"	"2012"	"June"	"6"	"Vermont"	"50"	"35-39 years"	"35-39"	58
	"2012"	"2012"	"June"	"6"	"Vermont"	"50"	"40-44 years"	"40-44"	14
	"2012"	"2012"	"June"	"6"	"Virginia"	"51"	"15-19 years"	"15-19"	461
	"2012"	"2012"	"June"	"6"	"Virginia"	"51"	"20-24 years"	"20-24"	1776
	"2012"	"2012"	"June"	"6"	"Virginia"	"51"	"25-29 years"	"25-29"	2429
	"2012"	"2012"	"June"	"6"	"Virginia"	"51"	"30-34 years"	"30-34"	2370
	"2012"	"2012"	"June"	"6"	"Virginia"	"51"	"35-39 years"	"35-39"	1149
	"2012"	"2012"	"June"	"6"	"Virginia"	"51"	"40-44 years"	"40-44"	275
	"2012"	"2012"	"June"	"6"	"Virginia"	"51"	"45-49 years"	"45-49"	13
	"2012"	"2012"	"June"	"6"	"Washington"	"53"	"15-19 years"	"15-19"	417
	"2012"	"2012"	"June"	"6"	"Washington"	"53"	"20-24 years"	"20-24"	1525
	"2012"	"2012"	"June"	"6"	"Washington"	"53"	"25-29 years"	"25-29"	2143
	"2012"	"2012"	"June"	"6"	"Washington"	"53"	"30-34 years"	"30-34"	2106
	"2012"	"2012"	"June"	"6"	"Washington"	"53"	"35-39 years"	"35-39"	943
	"2012"	"2012"	"June"	"6"	"Washington"	"53"	"40-44 years"	"40-44"	176
	"2012"	"2012"	"June"	"6"	"Washington"	"53"	"45-49 years"	"45-49"	15
	"2012"	"2012"	"June"	"6"	"West Virginia"	"54"	"15-19 years"	"15-19"	180
	"2012"	"2012"	"June"	"6"	"West Virginia"	"54"	"20-24 years"	"20-24"	552
	"2012"	"2012"	"June"	"6"	"West Virginia"	"54"	"25-29 years"	"25-29"	491
	"2012"	"2012"	"June"	"6"	"West Virginia"	"54"	"30-34 years"	"30-34"	355
	"2012"	"2012"	"June"	"6"	"West Virginia"	"54"	"35-39 years"	"35-39"	141
	"2012"	"2012"	"June"	"6"	"West Virginia"	"54"	"40-44 years"	"40-44"	19
	"2012"	"2012"	"June"	"6"	"Wisconsin"	"55"	"15-19 years"	"15-19"	333
	"2012"	"2012"	"June"	"6"	"Wisconsin"	"55"	"20-24 years"	"20-24"	1220
	"2012"	"2012"	"June"	"6"	"Wisconsin"	"55"	"25-29 years"	"25-29"	1914
	"2012"	"2012"	"June"	"6"	"Wisconsin"	"55"	"30-34 years"	"30-34"	1612
	"2012"	"2012"	"June"	"6"	"Wisconsin"	"55"	"35-39 years"	"35-39"	587
	"2012"	"2012"	"June"	"6"	"Wisconsin"	"55"	"40-44 years"	"40-44"	135
	"2012"	"2012"	"June"	"6"	"Wyoming"	"56"	"15-19 years"	"15-19"	63
	"2012"	"2012"	"June"	"6"	"Wyoming"	"56"	"20-24 years"	"20-24"	166
	"2012"	"2012"	"June"	"6"	"Wyoming"	"56"	"25-29 years"	"25-29"	180
	"2012"	"2012"	"June"	"6"	"Wyoming"	"56"	"30-34 years"	"30-34"	139
	"2012"	"2012"	"June"	"6"	"Wyoming"	"56"	"35-39 years"	"35-39"	46
	"2012"	"2012"	"July"	"7"	"Alabama"	"01"	"15-19 years"	"15-19"	506
	"2012"	"2012"	"July"	"7"	"Alabama"	"01"	"20-24 years"	"20-24"	1501
	"2012"	"2012"	"July"	"7"	"Alabama"	"01"	"25-29 years"	"25-29"	1580
	"2012"	"2012"	"July"	"7"	"Alabama"	"01"	"30-34 years"	"30-34"	1062
	"2012"	"2012"	"July"	"7"	"Alabama"	"01"	"35-39 years"	"35-39"	386
	"2012"	"2012"	"July"	"7"	"Alabama"	"01"	"40-44 years"	"40-44"	95
	"2012"	"2012"	"July"	"7"	"Alaska"	"02"	"15-19 years"	"15-19"	66
	"2012"	"2012"	"July"	"7"	"Alaska"	"02"	"20-24 years"	"20-24"	274
	"2012"	"2012"	"July"	"7"	"Alaska"	"02"	"25-29 years"	"25-29"	279
	"2012"	"2012"	"July"	"7"	"Alaska"	"02"	"30-34 years"	"30-34"	237
	"2012"	"2012"	"July"	"7"	"Alaska"	"02"	"35-39 years"	"35-39"	102
	"2012"	"2012"	"July"	"7"	"Alaska"	"02"	"40-44 years"	"40-44"	26
	"2012"	"2012"	"July"	"7"	"Arizona"	"04"	"15-19 years"	"15-19"	677
	"2012"	"2012"	"July"	"7"	"Arizona"	"04"	"20-24 years"	"20-24"	1929
	"2012"	"2012"	"July"	"7"	"Arizona"	"04"	"25-29 years"	"25-29"	2125
	"2012"	"2012"	"July"	"7"	"Arizona"	"04"	"30-34 years"	"30-34"	1739
	"2012"	"2012"	"July"	"7"	"Arizona"	"04"	"35-39 years"	"35-39"	758
	"2012"	"2012"	"July"	"7"	"Arizona"	"04"	"40-44 years"	"40-44"	185
	"2012"	"2012"	"July"	"7"	"Arkansas"	"05"	"15-19 years"	"15-19"	403
	"2012"	"2012"	"July"	"7"	"Arkansas"	"05"	"20-24 years"	"20-24"	1034
	"2012"	"2012"	"July"	"7"	"Arkansas"	"05"	"25-29 years"	"25-29"	1002
	"2012"	"2012"	"July"	"7"	"Arkansas"	"05"	"30-34 years"	"30-34"	635
	"2012"	"2012"	"July"	"7"	"Arkansas"	"05"	"35-39 years"	"35-39"	247
	"2012"	"2012"	"July"	"7"	"Arkansas"	"05"	"40-44 years"	"40-44"	48
	"2012"	"2012"	"July"	"7"	"California"	"06"	"Under 15 years"	"15"	41
	"2012"	"2012"	"July"	"7"	"California"	"06"	"15-19 years"	"15-19"	3015
	"2012"	"2012"	"July"	"7"	"California"	"06"	"20-24 years"	"20-24"	8835
	"2012"	"2012"	"July"	"7"	"California"	"06"	"25-29 years"	"25-29"	11602
	"2012"	"2012"	"July"	"7"	"California"	"06"	"30-34 years"	"30-34"	11696
	"2012"	"2012"	"July"	"7"	"California"	"06"	"35-39 years"	"35-39"	6423
	"2012"	"2012"	"July"	"7"	"California"	"06"	"40-44 years"	"40-44"	1645
	"2012"	"2012"	"July"	"7"	"California"	"06"	"45-49 years"	"45-49"	117
	"2012"	"2012"	"July"	"7"	"California"	"06"	"50-54 years"	"50-54"	12
	"2012"	"2012"	"July"	"7"	"Colorado"	"08"	"15-19 years"	"15-19"	347
	"2012"	"2012"	"July"	"7"	"Colorado"	"08"	"20-24 years"	"20-24"	1192
	"2012"	"2012"	"July"	"7"	"Colorado"	"08"	"25-29 years"	"25-29"	1571
	"2012"	"2012"	"July"	"7"	"Colorado"	"08"	"30-34 years"	"30-34"	1567
	"2012"	"2012"	"July"	"7"	"Colorado"	"08"	"35-39 years"	"35-39"	777
	"2012"	"2012"	"July"	"7"	"Colorado"	"08"	"40-44 years"	"40-44"	181
	"2012"	"2012"	"July"	"7"	"Connecticut"	"09"	"15-19 years"	"15-19"	164
	"2012"	"2012"	"July"	"7"	"Connecticut"	"09"	"20-24 years"	"20-24"	527
	"2012"	"2012"	"July"	"7"	"Connecticut"	"09"	"25-29 years"	"25-29"	870
	"2012"	"2012"	"July"	"7"	"Connecticut"	"09"	"30-34 years"	"30-34"	989
	"2012"	"2012"	"July"	"7"	"Connecticut"	"09"	"35-39 years"	"35-39"	543
	"2012"	"2012"	"July"	"7"	"Connecticut"	"09"	"40-44 years"	"40-44"	129
	"2012"	"2012"	"July"	"7"	"Connecticut"	"09"	"45-49 years"	"45-49"	11
	"2012"	"2012"	"July"	"7"	"Delaware"	"10"	"15-19 years"	"15-19"	79
	"2012"	"2012"	"July"	"7"	"Delaware"	"10"	"20-24 years"	"20-24"	220
	"2012"	"2012"	"July"	"7"	"Delaware"	"10"	"25-29 years"	"25-29"	257
	"2012"	"2012"	"July"	"7"	"Delaware"	"10"	"30-34 years"	"30-34"	221
	"2012"	"2012"	"July"	"7"	"Delaware"	"10"	"35-39 years"	"35-39"	120
	"2012"	"2012"	"July"	"7"	"Delaware"	"10"	"40-44 years"	"40-44"	21
	"2012"	"2012"	"July"	"7"	"District of Columbia"	"11"	"15-19 years"	"15-19"	62
	"2012"	"2012"	"July"	"7"	"District of Columbia"	"11"	"20-24 years"	"20-24"	167
	"2012"	"2012"	"July"	"7"	"District of Columbia"	"11"	"25-29 years"	"25-29"	159
	"2012"	"2012"	"July"	"7"	"District of Columbia"	"11"	"30-34 years"	"30-34"	253
	"2012"	"2012"	"July"	"7"	"District of Columbia"	"11"	"35-39 years"	"35-39"	146
	"2012"	"2012"	"July"	"7"	"District of Columbia"	"11"	"40-44 years"	"40-44"	46
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"Under 15 years"	"15"	16
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"15-19 years"	"15-19"	1377
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"20-24 years"	"20-24"	4287
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"25-29 years"	"25-29"	5165
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"30-34 years"	"30-34"	4513
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"35-39 years"	"35-39"	2090
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"40-44 years"	"40-44"	583
	"2012"	"2012"	"July"	"7"	"Florida"	"12"	"45-49 years"	"45-49"	30
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"Under 15 years"	"15"	12
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"15-19 years"	"15-19"	947
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"20-24 years"	"20-24"	2923
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"25-29 years"	"25-29"	3194
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"30-34 years"	"30-34"	2535
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"35-39 years"	"35-39"	1187
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"40-44 years"	"40-44"	303
	"2012"	"2012"	"July"	"7"	"Georgia"	"13"	"45-49 years"	"45-49"	17
	"2012"	"2012"	"July"	"7"	"Hawaii"	"15"	"15-19 years"	"15-19"	90
	"2012"	"2012"	"July"	"7"	"Hawaii"	"15"	"20-24 years"	"20-24"	392
	"2012"	"2012"	"July"	"7"	"Hawaii"	"15"	"25-29 years"	"25-29"	437
	"2012"	"2012"	"July"	"7"	"Hawaii"	"15"	"30-34 years"	"30-34"	417
	"2012"	"2012"	"July"	"7"	"Hawaii"	"15"	"35-39 years"	"35-39"	215
	"2012"	"2012"	"July"	"7"	"Hawaii"	"15"	"40-44 years"	"40-44"	76
	"2012"	"2012"	"July"	"7"	"Idaho"	"16"	"15-19 years"	"15-19"	153
	"2012"	"2012"	"July"	"7"	"Idaho"	"16"	"20-24 years"	"20-24"	595
	"2012"	"2012"	"July"	"7"	"Idaho"	"16"	"25-29 years"	"25-29"	641
	"2012"	"2012"	"July"	"7"	"Idaho"	"16"	"30-34 years"	"30-34"	490
	"2012"	"2012"	"July"	"7"	"Idaho"	"16"	"35-39 years"	"35-39"	168
	"2012"	"2012"	"July"	"7"	"Idaho"	"16"	"40-44 years"	"40-44"	42
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"Under 15 years"	"15"	12
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"15-19 years"	"15-19"	1057
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"20-24 years"	"20-24"	2855
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"25-29 years"	"25-29"	3935
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"30-34 years"	"30-34"	4142
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"35-39 years"	"35-39"	1937
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"40-44 years"	"40-44"	433
	"2012"	"2012"	"July"	"7"	"Illinois"	"17"	"45-49 years"	"45-49"	23
	"2012"	"2012"	"July"	"7"	"Indiana"	"18"	"15-19 years"	"15-19"	630
	"2012"	"2012"	"July"	"7"	"Indiana"	"18"	"20-24 years"	"20-24"	2069
	"2012"	"2012"	"July"	"7"	"Indiana"	"18"	"25-29 years"	"25-29"	2317
	"2012"	"2012"	"July"	"7"	"Indiana"	"18"	"30-34 years"	"30-34"	1704
	"2012"	"2012"	"July"	"7"	"Indiana"	"18"	"35-39 years"	"35-39"	665
	"2012"	"2012"	"July"	"7"	"Indiana"	"18"	"40-44 years"	"40-44"	122
	"2012"	"2012"	"July"	"7"	"Iowa"	"19"	"15-19 years"	"15-19"	231
	"2012"	"2012"	"July"	"7"	"Iowa"	"19"	"20-24 years"	"20-24"	841
	"2012"	"2012"	"July"	"7"	"Iowa"	"19"	"25-29 years"	"25-29"	1138
	"2012"	"2012"	"July"	"7"	"Iowa"	"19"	"30-34 years"	"30-34"	858
	"2012"	"2012"	"July"	"7"	"Iowa"	"19"	"35-39 years"	"35-39"	283
	"2012"	"2012"	"July"	"7"	"Iowa"	"19"	"40-44 years"	"40-44"	78
	"2012"	"2012"	"July"	"7"	"Kansas"	"20"	"15-19 years"	"15-19"	290
	"2012"	"2012"	"July"	"7"	"Kansas"	"20"	"20-24 years"	"20-24"	901
	"2012"	"2012"	"July"	"7"	"Kansas"	"20"	"25-29 years"	"25-29"	1058
	"2012"	"2012"	"July"	"7"	"Kansas"	"20"	"30-34 years"	"30-34"	826
	"2012"	"2012"	"July"	"7"	"Kansas"	"20"	"35-39 years"	"35-39"	334
	"2012"	"2012"	"July"	"7"	"Kansas"	"20"	"40-44 years"	"40-44"	71
	"2012"	"2012"	"July"	"7"	"Kentucky"	"21"	"15-19 years"	"15-19"	489
	"2012"	"2012"	"July"	"7"	"Kentucky"	"21"	"20-24 years"	"20-24"	1463
	"2012"	"2012"	"July"	"7"	"Kentucky"	"21"	"25-29 years"	"25-29"	1521
	"2012"	"2012"	"July"	"7"	"Kentucky"	"21"	"30-34 years"	"30-34"	1040
	"2012"	"2012"	"July"	"7"	"Kentucky"	"21"	"35-39 years"	"35-39"	413
	"2012"	"2012"	"July"	"7"	"Kentucky"	"21"	"40-44 years"	"40-44"	68
	"2012"	"2012"	"July"	"7"	"Louisiana"	"22"	"Under 15 years"	"15"	15
	"2012"	"2012"	"July"	"7"	"Louisiana"	"22"	"15-19 years"	"15-19"	604
	"2012"	"2012"	"July"	"7"	"Louisiana"	"22"	"20-24 years"	"20-24"	1675
	"2012"	"2012"	"July"	"7"	"Louisiana"	"22"	"25-29 years"	"25-29"	1695
	"2012"	"2012"	"July"	"7"	"Louisiana"	"22"	"30-34 years"	"30-34"	1113
	"2012"	"2012"	"July"	"7"	"Louisiana"	"22"	"35-39 years"	"35-39"	396
	"2012"	"2012"	"July"	"7"	"Louisiana"	"22"	"40-44 years"	"40-44"	89
	"2012"	"2012"	"July"	"7"	"Maine"	"23"	"15-19 years"	"15-19"	60
	"2012"	"2012"	"July"	"7"	"Maine"	"23"	"20-24 years"	"20-24"	267
	"2012"	"2012"	"July"	"7"	"Maine"	"23"	"25-29 years"	"25-29"	367
	"2012"	"2012"	"July"	"7"	"Maine"	"23"	"30-34 years"	"30-34"	272
	"2012"	"2012"	"July"	"7"	"Maine"	"23"	"35-39 years"	"35-39"	107
	"2012"	"2012"	"July"	"7"	"Maine"	"23"	"40-44 years"	"40-44"	31
	"2012"	"2012"	"July"	"7"	"Maryland"	"24"	"15-19 years"	"15-19"	347
	"2012"	"2012"	"July"	"7"	"Maryland"	"24"	"20-24 years"	"20-24"	1200
	"2012"	"2012"	"July"	"7"	"Maryland"	"24"	"25-29 years"	"25-29"	1773
	"2012"	"2012"	"July"	"7"	"Maryland"	"24"	"30-34 years"	"30-34"	1778
	"2012"	"2012"	"July"	"7"	"Maryland"	"24"	"35-39 years"	"35-39"	962
	"2012"	"2012"	"July"	"7"	"Maryland"	"24"	"40-44 years"	"40-44"	219
	"2012"	"2012"	"July"	"7"	"Maryland"	"24"	"45-49 years"	"45-49"	15
	"2012"	"2012"	"July"	"7"	"Massachusetts"	"25"	"15-19 years"	"15-19"	269
	"2012"	"2012"	"July"	"7"	"Massachusetts"	"25"	"20-24 years"	"20-24"	949
	"2012"	"2012"	"July"	"7"	"Massachusetts"	"25"	"25-29 years"	"25-29"	1603
	"2012"	"2012"	"July"	"7"	"Massachusetts"	"25"	"30-34 years"	"30-34"	2182
	"2012"	"2012"	"July"	"7"	"Massachusetts"	"25"	"35-39 years"	"35-39"	1155
	"2012"	"2012"	"July"	"7"	"Massachusetts"	"25"	"40-44 years"	"40-44"	284
	"2012"	"2012"	"July"	"7"	"Massachusetts"	"25"	"45-49 years"	"45-49"	15
	"2012"	"2012"	"July"	"7"	"Michigan"	"26"	"Under 15 years"	"15"	12
	"2012"	"2012"	"July"	"7"	"Michigan"	"26"	"15-19 years"	"15-19"	749
	"2012"	"2012"	"July"	"7"	"Michigan"	"26"	"20-24 years"	"20-24"	2396
	"2012"	"2012"	"July"	"7"	"Michigan"	"26"	"25-29 years"	"25-29"	3046
	"2012"	"2012"	"July"	"7"	"Michigan"	"26"	"30-34 years"	"30-34"	2620
	"2012"	"2012"	"July"	"7"	"Michigan"	"26"	"35-39 years"	"35-39"	1042
	"2012"	"2012"	"July"	"7"	"Michigan"	"26"	"40-44 years"	"40-44"	241
	"2012"	"2012"	"July"	"7"	"Minnesota"	"27"	"15-19 years"	"15-19"	279
	"2012"	"2012"	"July"	"7"	"Minnesota"	"27"	"20-24 years"	"20-24"	1076
	"2012"	"2012"	"July"	"7"	"Minnesota"	"27"	"25-29 years"	"25-29"	1940
	"2012"	"2012"	"July"	"7"	"Minnesota"	"27"	"30-34 years"	"30-34"	1864
	"2012"	"2012"	"July"	"7"	"Minnesota"	"27"	"35-39 years"	"35-39"	758
	"2012"	"2012"	"July"	"7"	"Minnesota"	"27"	"40-44 years"	"40-44"	154
	"2012"	"2012"	"July"	"7"	"Minnesota"	"27"	"45-49 years"	"45-49"	10
	"2012"	"2012"	"July"	"7"	"Mississippi"	"28"	"15-19 years"	"15-19"	436
	"2012"	"2012"	"July"	"7"	"Mississippi"	"28"	"20-24 years"	"20-24"	1096
	"2012"	"2012"	"July"	"7"	"Mississippi"	"28"	"25-29 years"	"25-29"	1008
	"2012"	"2012"	"July"	"7"	"Mississippi"	"28"	"30-34 years"	"30-34"	620
	"2012"	"2012"	"July"	"7"	"Mississippi"	"28"	"35-39 years"	"35-39"	270
	"2012"	"2012"	"July"	"7"	"Mississippi"	"28"	"40-44 years"	"40-44"	43
	"2012"	"2012"	"July"	"7"	"Missouri"	"29"	"15-19 years"	"15-19"	543
	"2012"	"2012"	"July"	"7"	"Missouri"	"29"	"20-24 years"	"20-24"	1853
	"2012"	"2012"	"July"	"7"	"Missouri"	"29"	"25-29 years"	"25-29"	2017
	"2012"	"2012"	"July"	"7"	"Missouri"	"29"	"30-34 years"	"30-34"	1647
	"2012"	"2012"	"July"	"7"	"Missouri"	"29"	"35-39 years"	"35-39"	583
	"2012"	"2012"	"July"	"7"	"Missouri"	"29"	"40-44 years"	"40-44"	124
	"2012"	"2012"	"July"	"7"	"Montana"	"30"	"15-19 years"	"15-19"	72
	"2012"	"2012"	"July"	"7"	"Montana"	"30"	"20-24 years"	"20-24"	290
	"2012"	"2012"	"July"	"7"	"Montana"	"30"	"25-29 years"	"25-29"	340
	"2012"	"2012"	"July"	"7"	"Montana"	"30"	"30-34 years"	"30-34"	254
	"2012"	"2012"	"July"	"7"	"Montana"	"30"	"35-39 years"	"35-39"	111
	"2012"	"2012"	"July"	"7"	"Montana"	"30"	"40-44 years"	"40-44"	18
	"2012"	"2012"	"July"	"7"	"Nebraska"	"31"	"15-19 years"	"15-19"	135
	"2012"	"2012"	"July"	"7"	"Nebraska"	"31"	"20-24 years"	"20-24"	487
	"2012"	"2012"	"July"	"7"	"Nebraska"	"31"	"25-29 years"	"25-29"	778
	"2012"	"2012"	"July"	"7"	"Nebraska"	"31"	"30-34 years"	"30-34"	567
	"2012"	"2012"	"July"	"7"	"Nebraska"	"31"	"35-39 years"	"35-39"	239
	"2012"	"2012"	"July"	"7"	"Nebraska"	"31"	"40-44 years"	"40-44"	52
	"2012"	"2012"	"July"	"7"	"Nevada"	"32"	"15-19 years"	"15-19"	257
	"2012"	"2012"	"July"	"7"	"Nevada"	"32"	"20-24 years"	"20-24"	717
	"2012"	"2012"	"July"	"7"	"Nevada"	"32"	"25-29 years"	"25-29"	893
	"2012"	"2012"	"July"	"7"	"Nevada"	"32"	"30-34 years"	"30-34"	767
	"2012"	"2012"	"July"	"7"	"Nevada"	"32"	"35-39 years"	"35-39"	356
	"2012"	"2012"	"July"	"7"	"Nevada"	"32"	"40-44 years"	"40-44"	80
	"2012"	"2012"	"July"	"7"	"New Hampshire"	"33"	"15-19 years"	"15-19"	51
	"2012"	"2012"	"July"	"7"	"New Hampshire"	"33"	"20-24 years"	"20-24"	214
	"2012"	"2012"	"July"	"7"	"New Hampshire"	"33"	"25-29 years"	"25-29"	350
	"2012"	"2012"	"July"	"7"	"New Hampshire"	"33"	"30-34 years"	"30-34"	333
	"2012"	"2012"	"July"	"7"	"New Hampshire"	"33"	"35-39 years"	"35-39"	154
	"2012"	"2012"	"July"	"7"	"New Hampshire"	"33"	"40-44 years"	"40-44"	37
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"Under 15 years"	"15"	11
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"15-19 years"	"15-19"	399
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"20-24 years"	"20-24"	1462
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"25-29 years"	"25-29"	2271
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"30-34 years"	"30-34"	2944
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"35-39 years"	"35-39"	1615
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"40-44 years"	"40-44"	376
	"2012"	"2012"	"July"	"7"	"New Jersey"	"34"	"45-49 years"	"45-49"	14
	"2012"	"2012"	"July"	"7"	"New Mexico"	"35"	"15-19 years"	"15-19"	303
	"2012"	"2012"	"July"	"7"	"New Mexico"	"35"	"20-24 years"	"20-24"	672
	"2012"	"2012"	"July"	"7"	"New Mexico"	"35"	"25-29 years"	"25-29"	693
	"2012"	"2012"	"July"	"7"	"New Mexico"	"35"	"30-34 years"	"30-34"	492
	"2012"	"2012"	"July"	"7"	"New Mexico"	"35"	"35-39 years"	"35-39"	211
	"2012"	"2012"	"July"	"7"	"New Mexico"	"35"	"40-44 years"	"40-44"	52
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"Under 15 years"	"15"	11
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"15-19 years"	"15-19"	1075
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"20-24 years"	"20-24"	3865
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"25-29 years"	"25-29"	5541
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"30-34 years"	"30-34"	6238
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"35-39 years"	"35-39"	3288
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"40-44 years"	"40-44"	838
	"2012"	"2012"	"July"	"7"	"New York"	"36"	"45-49 years"	"45-49"	58
	"2012"	"2012"	"July"	"7"	"North Carolina"	"37"	"15-19 years"	"15-19"	900
	"2012"	"2012"	"July"	"7"	"North Carolina"	"37"	"20-24 years"	"20-24"	2771
	"2012"	"2012"	"July"	"7"	"North Carolina"	"37"	"25-29 years"	"25-29"	2927
	"2012"	"2012"	"July"	"7"	"North Carolina"	"37"	"30-34 years"	"30-34"	2608
	"2012"	"2012"	"July"	"7"	"North Carolina"	"37"	"35-39 years"	"35-39"	1146
	"2012"	"2012"	"July"	"7"	"North Carolina"	"37"	"40-44 years"	"40-44"	243
	"2012"	"2012"	"July"	"7"	"North Dakota"	"38"	"15-19 years"	"15-19"	47
	"2012"	"2012"	"July"	"7"	"North Dakota"	"38"	"20-24 years"	"20-24"	245
	"2012"	"2012"	"July"	"7"	"North Dakota"	"38"	"25-29 years"	"25-29"	335
	"2012"	"2012"	"July"	"7"	"North Dakota"	"38"	"30-34 years"	"30-34"	232
	"2012"	"2012"	"July"	"7"	"North Dakota"	"38"	"35-39 years"	"35-39"	93
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"Under 15 years"	"15"	10
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"15-19 years"	"15-19"	994
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"20-24 years"	"20-24"	3151
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"25-29 years"	"25-29"	3745
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"30-34 years"	"30-34"	2977
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"35-39 years"	"35-39"	1163
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"40-44 years"	"40-44"	258
	"2012"	"2012"	"July"	"7"	"Ohio"	"39"	"45-49 years"	"45-49"	15
	"2012"	"2012"	"July"	"7"	"Oklahoma"	"40"	"15-19 years"	"15-19"	545
	"2012"	"2012"	"July"	"7"	"Oklahoma"	"40"	"20-24 years"	"20-24"	1421
	"2012"	"2012"	"July"	"7"	"Oklahoma"	"40"	"25-29 years"	"25-29"	1358
	"2012"	"2012"	"July"	"7"	"Oklahoma"	"40"	"30-34 years"	"30-34"	905
	"2012"	"2012"	"July"	"7"	"Oklahoma"	"40"	"35-39 years"	"35-39"	316
	"2012"	"2012"	"July"	"7"	"Oklahoma"	"40"	"40-44 years"	"40-44"	85
	"2012"	"2012"	"July"	"7"	"Oregon"	"41"	"15-19 years"	"15-19"	249
	"2012"	"2012"	"July"	"7"	"Oregon"	"41"	"20-24 years"	"20-24"	843
	"2012"	"2012"	"July"	"7"	"Oregon"	"41"	"25-29 years"	"25-29"	1115
